index,Prompt,Generated Response,Expected Misconception
2653,"Instruction: Why is the given answer wrong under such circumstances?
answer: Both Tom and Katie
ConstructName: Calculate the range from a list of data
QuestionText: Tom and Katie are discussing the \( 5 \) plants with these heights:
\[
23 \mathrm{~cm}, \quad 17 \mathrm{~cm}, \quad 40 \mathrm{~cm}, \quad 25 \mathrm{~cm}, \quad 31 \mathrm{~cm}
\]

Tom says if all the plants doubled in height, the range wouldn't change.

Katie says if all the plants grew by \( 12 \mathrm{~cm} \) each, the range wouldn't change.
Who do you agree with?",Katie,Believes if you changed all values by the same proportion the range would not change
1894,"Instruction: Why is the given answer wrong under such circumstances?
answer: A hexagon
ConstructName: Given the number of sides of a polygon identify the name
QuestionText: A ten sided polygon is also known as...","The given answer is wrong under such circumstances because a ten-sided polygon is known as a decagon, not a hexagon.",Does not understand the naming structure of polygons
3916,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 152 \)
ConstructName: Continue a sequence involving triangle numbers
QuestionText: Here are two consecutive triangle numbers: \( 120,136, \ldots \) What is the next triangle number in the sequence?",The given answer \(152\) is incorrect.,Believes the difference between triangle numbers remains the same
2978,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( m^{3} \)
ConstructName: Identify a unit of volume or capacity
QuestionText: James has answered a question on volume. His answer is 8.5.
Behind the star he has written the units that he used.

\(
8.5 \,\bigstar
\)

Which of the following units is definitely wrong?",cm³,Does not know that units of volume are usually cubed
2697,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 14 \) hours and \( 66 \) minutes
ConstructName: Convert from minutes to hours
QuestionText: \( 3 \) hours \( +700 \) minutes \( = \)","The given answer is wrong because \( 3 \) hours \( + 700 \) minutes does not equal \( 14 \) hours and \( 66 \) minutes. The correct conversion shows that \( 700 \) minutes is equivalent to \( 11 \) hours and \( 40 \) minutes, making the total \( 14 \) hours and \( 40 \) minutes.",Answers as if there are 100 minutes in an hour when writing minutes as decimals
1670,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( x=0 \)
ConstructName: Given a sketch of a linear graph solve f(x) = 0
QuestionText: This is a graph of
\(y=1-0.4 x\) ![A set of axes with y=1-0.4x drawn on.]() Use the graph to solve
\(1-0.4 x=0\)","The given answer \( x=0 \) is incorrect for the equation \(1 - 0.4x = 0\). The correct solution is found by solving the equation:

\[ 1 - 0.4x = 0 \]
\[ 0.4x = 1 \]
\[ x = \frac{1}{0.4} \]
\[ x = 2.5 \]

So, the correct solution should be \( x=2.5 \).",Believes the solution of mx + c = 0 is x =0
1910,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 35-7 \)
ConstructName: Identify that a problem needs to be solved using multiplication
QuestionText: Which of the following calculations would solve this problem?
Fred is monitoring the growth of his plant. The plant grew \( 7 \mathrm{~cm} \) every week for \( 35 \) weeks.
By how much did the plant grow in total?",The given answer \(35 - 7\) is wrong because it does not solve the problem of finding the total growth of the plant. The correct calculation should involve multiplying the weekly growth by the number of weeks.,Subtracts rather than multiplies when answering worded problems
2098,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1.6 \)
ConstructName: Multiply two decimals together with the same number of decimal places
QuestionText: \( 0.2 \times 0.8= \)",The correct answer is \( 0.16 \).,"When multiplying decimals, divides by the wrong power of 10 when reinserting the decimal"
134,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -23 \)
ConstructName: Simplify algebraic expressions to maintain equivalence by collecting like terms involving non-linear variables
QuestionText: \(
x(3 x-5)+6(2 x-3) \equiv P x^{2}+Q x+R
\)

What is the value of \( R \) ?",The value of \( R \) is 18.,Believes you can add or subtract from inside brackets without expanding when solving an equation
2407,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 30 \)
ConstructName: Convert from hours to minutes
QuestionText: \( 3 \) hours is the same as ___________ minutes",The correct answer should be \( 180 \) minutes.,Thinks there are 10 minutes in an hour
3625,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{20 \times 15}{2} \)
ConstructName: Calculate the area of an isosceles triangle where the dimensions are given in the same units
QuestionText: Which of the following calculations would give the area of this triangle? ![A triangle with the base labelled with 40cm, the perpendicular height 15cm and the slant height labelled with 25 cm]()","The given answer is wrong because it does not match the typical formula for calculating the area of an isosceles triangle. The correct formula for the area of a triangle is \( \frac{1}{2} \times \text{base} \times \text{height} \). Given that the base is 40 cm and the height is 15 cm, the correct calculation should be \( \frac{40 \times 15}{2} \).",Halves base but still divides product by 2 when finding area of a triangle
1351,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 4 \)
ConstructName: Calculate the median as an average from an even numbered list of data
QuestionText: What is the median of the following numbers?
\[
2,2,4,7,10,-15
\]","The given answer is wrong. The correct median for the given list of numbers is 2, as it is the average of the two middle numbers (2 and 2) when the list is ordered.",When finding the median from a even dataset does not understand we must find the midpoint of the two values in the middle
2194,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( h=2.5 \mathrm{~cm} \)
ConstructName: Given the area of a trapezium, calculate a missing dimension
QuestionText: The area of this trapezium is \( 40 \mathrm{~cm}^{2} \). What would the perpendicular height, \( h \), of the trapezium be? ![Trapezium with parallel sides of lengths 6cm and 10cm]()","The given answer is incorrect under these circumstances. The correct calculation for the height \(h\) should involve using the formula for the area of a trapezium, which is \( \text{Area} = \frac{(a+b) \times h}{2} \), where \(a\) and \(b\) are the lengths of the parallel sides. Given that the area is \(40 \mathrm{~cm}^{2}\) and the parallel sides are \(6 \mathrm{~cm}\) and \(10 \mathrm{~cm}\), the correct calculation would be:

\[ 40 = \frac{(6 + 10) \times h}{2} \]
\[ 40 = \frac{16 \times h}{2} \]
\[ 40 = 8h \]
\[ h = 5 \mathrm{~cm} \]

Therefore, the correct height \(h\) is \(5 \mathrm{~cm}\).",Does not divide by 2 when calculating the area of a trapezium
3365,"Instruction: Why is the given answer wrong under such circumstances?
answer: None of these
ConstructName: Represent written scenarios as ratios
QuestionText: For every \( 5 \) marbles Karen has, Marty has three times as many.

Write the number of marbles Karen and Marty have as a ratio, with Karen's part first.","The correct answer should be ""5:15"".",Does not realise ratio in worded problem can be simplified
3125,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![The graph has three sections.
The first section starts at (0, 0) and is a sloped line with positive, uphill gradient, then a horizontal line. The third section is another sloped line with a steeper positive gradient.]()
ConstructName: Given a situation sketch an appropriate displacement-time graph
QuestionText: John walks from home at a constant speed to a bench, stops for a rest, and then runs home at a constant speed. Which of the following displacement \( (d) \) time \( (t) \) graphs is most likely to illustrate John's journey?","The given answer is wrong because it describes a graph that does not match the scenario of John walking to a bench, stopping, and then running back home. The graph shows only two distinct sections (uphill and horizontal), but the described journey involves a pause after the initial walk to the bench. A correct graph should have an additional section showing the stationary time at the bench before John runs back home.",Believes displacement continues to increase even when returning to starting point
1698,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \sqrt{47} \)
ConstructName: Recognise when a square root is a surd and when it is not
QuestionText: Which of the following is not a surd?","The given answer \( \sqrt{47} \) is correct as a surd because 47 is not a perfect square. However, if the question asks which of the following is not a surd, then the answer should be provided in a context where other options include numbers that are perfect squares or integers, such as \( \sqrt{4} \), \( \sqrt{9} \), or 4.",Does not recognise that a surd will simplify to a whole number and not longer be a surd if the number under the surd is a square number
