index,Prompt,Generated Response,Expected Misconception
1634,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2 \)
ConstructName: Complete a sample space diagram
QuestionText: These spinners are spun and the two scores are added together.

Bob records the results in a sample space diagram.
How many cells would contain a score of \( 4 \) ? ![Two 6-sided spinners. Both spinners are split into 6 equal sections with the numbers 1, 3, 3, 5, 5, and 5 in them.]() \begin{tabular}{|l|l|l|l|l|l|l|}
\hline & \( 1 \) & \( 3 \) & \( 3 \) & \( 5 \) & \( 5 \) & \( 5 \) \\
\hline \( 1 \) \\
\hline \( 3 \)  \\
\hline \( 3 \)  \\
\hline \( 5 \)\\
\hline \( 5 \)  \\
\hline \( 5 \) \\
\hline
\end{tabular}",\( 2 \),Fails to consider all possible outcomes
61,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 120 \mathrm{~cm}^{2} \)
ConstructName: Calculate the area of a parallelogram where the dimensions are given in the same units
QuestionText: What is the area of the parallelogram? ![A parallelogram with the length labelled 10cm, the slanted height labelled 4cm, and the perpendicular height (marked with a right angle) labelled 3cm]()",120cm²,When finding the area of a parallelogram does not understand which lengths to use
2952,"Instruction: Why is the given answer wrong under such circumstances?
answer: Both Tom and Katie
ConstructName: Understand the non-commutativity of division
QuestionText: Tom and Katie are discussing expressions
Tom says \( \frac{p}{q} \) is equivalent to \( \frac{q}{p} \)
Katie says \( p q \) is equivalent to \( q p \)
Who do you agree with?",Both Tom and Katie,Believes division is commutative 
1393,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -9^{\circ} \mathrm{C} \)
ConstructName: Read a negative integer temperature from a thermometer
QuestionText: What temperature does the thermometer show? ![A thermometer showing the temperature in degrees Celsius. There are five steps on the scale between 10 and 0, and five steps between 0 and -10. The temperature is shown at 4 steps below 0.]()",365,"When reading integers on a number line, assumes each dash is 1"
2897,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 70 \)
ConstructName: Calculate percentage of an amount mentally where the percent is greater than 100
QuestionText: What is \( 120 \% \) of \( 50 \) ?",700,Added the values together instead of finding the percentage
2011,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 8 \)
ConstructName: Divide a quantity into two parts for a given a ratio, where each part is an integer
QuestionText: For every \( 3 \) green squares there are \( 1 \) red squares.

How many squares should be coloured green in the grid on the right? \begin{tabular}{|l|l|l|l|}
\hline \(\;\) & \(\;\) & \(\;\) & \(\;\) \\
\hline \(\;\) & \(\;\) & \(\;\) & \(\;\) \\
\hline \(\;\) & \(\;\) & \(\;\) & \(\;\) \\
\hline \(\;\) & \(\;\) & \(\;\) & \(\;\) \\
\hline
\end{tabular}",\( 8 \),Shares equally instead of in given ratio
3684,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 8.5 \)
ConstructName: Substitute negative non-integer values into expressions involving no powers or roots
QuestionText: What is the value of
\( a b \)
when \( a=9 \) and \( b=-0.5 \) ?",8.5,Thinks two variables next to each other represent addition
2213,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 4 m \)
ConstructName: Write algebraic expressions with correct algebraic convention involving powers
QuestionText: Simplify, if possible:
\(
m^{2} \times m^{2}
\)",4m^4,Multiplies by the index
2655,"Instruction: Why is the given answer wrong under such circumstances?
answer: Co-Interior
ConstructName: Identify corresponding angles
QuestionText: These marked angles are: ![A pair of parallel lines drawn pointing up to the right. A straight line is drawn that crosses both parallel lines. The angles formed above the straight line and to the right of each of the parallel lines is marked.]()",Co-Interior,Confuses co-interior and alternate angles
2596,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 18 \)
ConstructName: Divide proper fractions in the form: Fraction ÷ Integer
QuestionText: Calculate
\(
\frac{1}{6} \div 3
\)",\( 18 \),Believes division is commutative 
3514,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.25 \)
ConstructName: Convert the reminders from written division problems into decimals
QuestionText: John has been asked to work out the answer to:
\[
232 \div 5
\]
He gets the answer \( 46 \) remainder \( 2 \)
What is the exact value of that remainder?",\( 0.4 \),Does not understand remainders in division
96,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.021 \)
ConstructName: Calculate the range from a list of data
QuestionText: What is the range of the following numbers?
\[
0.31,0.30,0.331
\]",\( 0.021 \),When calculating the range does not reorder the data to find the largest number minus the smallest number
856,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 40 \% \)
ConstructName: Convert fractions to two digit integer percentages
QuestionText: Complete the missing blank as a percentage:
\(
0.4=\frac{2}{5}< \_\_\_\_
\)",\( 40 \% \),Does not understand inequality notation
144,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{l}d=4 \\ h=4\end{array} \)
ConstructName: Use inequality notation to order a negative and a positive integer
QuestionText: One of these pairs of numbers does not fit 
the inequality \( d \leq h \)

Can you find which pair?",1200,Does not understand inequality notation
960,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only
Jo
ConstructName: Determine if a given point lies on a line
QuestionText: Jo and Paul are arguing about points on the line
\(4 x-5 y=20\)

Jo says \( (10,-4) \) lies on the line \( \mathbf{4 x}-\mathbf{5 y}=\mathbf{2 0} \)

Paul says \( (-4,10) \) lies on the line \( \mathbf{4} \boldsymbol{x}-\mathbf{5 y}=\mathbf{2 0} \)

Who is correct?",Only Jo,"When subtracting a negative number from a positive number, uses a method which assumes one of the negative signs can be ignored "
3631,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 13 \) hours and \( 33 \) minutes
ConstructName: Convert from minutes to hours
QuestionText: \( 5 \) hours \( +500 \) minutes \( = \)",13 hours and 33 minutes,Answers as if there are 100 minutes in an hour when changing from hours to minutes
3946,"Instruction: Why is the given answer wrong under such circumstances?
answer: You cannot have percentages greater than \( 100 \)
ConstructName: Calculate percentage of an amount mentally where the percent is greater than 100
QuestionText: What is \( 120 \% \) of \( 50 \) ?",0,Does not understand that you can have percentages greater than 100%
746,"Instruction: Why is the given answer wrong under such circumstances?
answer: Equation
ConstructName: Recognise and name a term
QuestionText: Which of the following is the most appropriate word to describe \( y^{2} \) in this: \( y^{2}-9 \)",Equation,Confuses a term with an equation
1038,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 17,000-2,000 \)
ConstructName: Round numbers to an appropriate degree to estimate the answer to a calculation
QuestionText: Which option is the best estimate for
\[
17,984-2,407 ?
\]","17,000 - 2,000 = 15,000

The best estimate for \(17,984 - 2,407\) is \(15,000\).

So the correct option is:

17,000 - 2,000",Rounds down instead of up
4187,"Instruction: Why is the given answer wrong under such circumstances?
answer: Neither is correct
ConstructName: Identify a rhombus from a description of the properties
QuestionText: Tom and Katie have been asked to give the name of a quadrilateral with four equal sides
Tom says rectangle
Katie says rhombus
Who do you agree with?","Neither is correct

A rhombus is a quadrilateral with four equal sides, but it does not necessarily have right angles. A rectangle, on the other hand, is a quadrilateral with four right angles and four equal sides. Therefore, if the quadrilateral has four equal sides but no specified right angles, it is a rhombus, not a rectangle.",Believes a rectangle has four equal sides
4208,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 150 \mathrm{~mm}^{2} \)
ConstructName: Calculate the volume of other prisms when the dimensions are given in the same units
QuestionText: What is the area of the shaded face? ![A prism of length 11mm. The cross-section, which is shaded, is a trapezium. The perpendicular height of the trapezium is 6mm. The two parallel sides of the trapezium are 6mm and 10mm.]()",150mm²,Multiplies all given dimensions when calculating an area
1905,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 12 \)
ConstructName: Identify and count the faces, vertices and edges of a 3D shape
QuestionText: ![An orange cube]() How many faces does this cube have?",12,Confuses the terms faces and edges
589,"Instruction: Why is the given answer wrong under such circumstances?
answer: Jodie is accelerating
ConstructName: Interpret horizontal sections of a displacement-time graph
QuestionText: This graph shows how far Jodie is from home whilst she is out on a walk.
What might the horizontal represent? ![The image is a distance-time graph. The graph is in three sections. The first section starts at (0,0) and is a sloped line with positive gradient. The second section is a horizontal line. The third section is a sloped line with negative gradient that ends when it touches the Time axis.]()",700,Confuses rest and movement on a distance time graph
1720,"Instruction: Why is the given answer wrong under such circumstances?
answer: Cos
ConstructName: Identify questions involving a 2D right-angled triangle that require the use of the Tangent (tan) ratio
QuestionText: Which ratio would you use to find the value of \( \theta \) ? ![A right angled triangle with the two shorter side lengths given as 7cm and 10cm. The length of the longest side of the triangle is not given. The interior angle of the triangle that is opposite the 10cm side is labelled θ.]()",Cos,Uses cos when tan is required
